bizesId,bizesNm,brchNm,indsLclsCd,indsLclsNm,indsMclsCd,indsMclsNm,indsSclsCd,indsSclsNm,ksicCd,ksicNm,ctprvnCd,ctprvnNm,signguCd,signguNm,adongCd,adongNm,ldongCd,ldongNm,lnoCd,plotSctCd,plotSctNm,lnoMnno,lnoSlno,lnoAdr,rdnmCd,rdnm,bldMnno,bldSlno,bldMngNo,bldNm,rdnmAdr,oldZipcd,newZipcd,dongNo,flrNo,hoNo,lon,lat
MA010120220813476384,유케이,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101700009,1,대지,170,9,서울특별시 강남구 삼성동 170-9,116803122010,서울특별시 강남구 테헤란로,625,,1168010500101700009016621,덕명빌딩,서울특별시 강남구 테헤란로 625,135741,06173,,17,,127.066053279427,37.5101527693766
MA010120220808152501,프리모인베스트,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109970008,1,대지,997,8,서울특별시 강남구 대치동 997-8,116804166713,서울특별시 강남구 테헤란로108길,7,,1168010600109970008012056,동국빌딩,서울특별시 강남구 테헤란로108길 7,135502,06175,,5,,127.066063565554,37.5089904678116
MA010120220812394895,인투더키친,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47129,기타 음ㆍ식료품 위주 종합 소매업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109970008,1,대지,997,8,서울특별시 강남구 대치동 997-8,116804166713,서울특별시 강남구 테헤란로108길,7,,1168010600109970008012056,동국빌딩,서울특별시 강남구 테헤란로108길 7,135502,06175,,1,,127.066063565554,37.5089904678116
MA010120220811819694,온세국제특허사무소,,M1,과학·기술,M103,법무관련 ,M10302,변리사,M71102,변리사업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109970009,1,대지,997,9,서울특별시 강남구 대치동 997-9,116804166713,서울특별시 강남구 테헤란로108길,11,,1168010600109970009012063,삼호빌딩,서울특별시 강남구 테헤란로108길 11,135502,06175,,3,,127.066176406178,37.5086930731249
MA010120220812272695,비마이게스트,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109970009,1,대지,997,9,서울특별시 강남구 대치동 997-9,116804166713,서울특별시 강남구 테헤란로108길,11,,1168010600109970009012063,삼호빌딩,서울특별시 강남구 테헤란로108길 11,135502,06175,,1,,127.066176406178,37.5086930731249
MA010120220812491899,희래등,,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109970013,1,대지,997,13,서울특별시 강남구 대치동 997-13,116804166713,서울특별시 강남구 테헤란로108길,15,,1168010600109970013012070,,서울특별시 강남구 테헤란로108길 15,135502,06175,,3,,127.066187509605,37.508458805693
MA010120220813575429,지나인에셋부동산중개,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990000,1,대지,999,,서울특별시 강남구 대치동 999,116804166713,서울특별시 강남구 테헤란로108길,19,,1168010600109990000014584,,서울특별시 강남구 테헤란로108길 19,135502,06175,,5,,127.066300380814,37.508197451033
MA0101202301A0002830,세무법인안국서울본부,,M1,과학·기술,M104,회계·세무,M10402,세무사,M71202,세무사업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990000,1,대지,999,,서울특별시 강남구 대치동 999,116804166713,서울특별시 강남구 테헤란로108길,19,,1168010600109990000014584,,서울특별시 강남구 테헤란로108길 19,135502,06175,,8,,127.066300380814,37.508197451033
MA010120220809938280,세화회계법인,,M1,과학·기술,M104,회계·세무,M10401,공인회계사,M71201,공인회계사업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990000,1,대지,999,,서울특별시 강남구 대치동 999,116804166713,서울특별시 강남구 테헤란로108길,19,,1168010600109990000014584,부림빌딩,서울특별시 강남구 테헤란로108길 19,135502,06175,,7,,127.066300380814,37.508197451033
MA0101202306A0055137,에스에스알150,,S2,수리·개인,S211,기타 개인,S21101,예식장업,S96991,예식장업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109970010,1,대지,997,10,서울특별시 강남구 대치동 997-10,116804166716,서울특별시 강남구 테헤란로114길,14,,1168010600109970010012060,,서울특별시 강남구 테헤란로114길 14,135502,06175,,2,,127.066447940412,37.5087920312001
MA010120220809543479,알벤,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990001,1,대지,999,1,서울특별시 강남구 대치동 999-1,116804166702,서울특별시 강남구 영동대로86길,28,,1168010600109990001012085,,서울특별시 강남구 영동대로86길 28,135502,06175,,3,,127.066458771416,37.5082514223081
MA010120220808749582,치찌,,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990001,1,대지,999,1,서울특별시 강남구 대치동 999-1,116804166702,서울특별시 강남구 영동대로86길,28,,1168010600109990001012085,다올빌딩,서울특별시 강남구 영동대로86길 28,135502,06175,,1,,127.066458771416,37.5082514223081
MA010120220812288389,삼군김치찌개,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990001,1,대지,999,1,서울특별시 강남구 대치동 999-1,116804166702,서울특별시 강남구 영동대로86길,28,,1168010600109990001012085,,서울특별시 강남구 영동대로86길 28,135502,06175,,1,,127.066458771416,37.5082514223081
MA0101202406A0514614,메가엠지씨커피강남면허시험장점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109970011,1,대지,997,11,서울특별시 강남구 대치동 997-11,116804166716,서울특별시 강남구 테헤란로114길,16,,1168010600109970011012068,동남빌딩,서울특별시 강남구 테헤란로114길 16,135502,06175,,1,,127.066549540965,37.5085757328895
MA010120220807156964,문정카피랜드,,N1,시설관리·임대,N107,사무 지원,N10703,복사업,N75912,복사업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109970011,1,대지,997,11,서울특별시 강남구 대치동 997-11,116804166716,서울특별시 강남구 테헤란로114길,16,,1168010600109970011012068,남빌딩,서울특별시 강남구 테헤란로114길 16,135502,06175,,,,127.066549540965,37.5085757328895
MA0101202406A0143305,바스버거,삼성역점,I2,음식,I210,기타 간이,I21004,버거,I56123,서양식 음식점업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109970011,1,대지,997,11,서울특별시 강남구 대치동 997-11,116804166716,서울특별시 강남구 테헤란로114길,16,,1168010600109970011012068,동남빌딩,서울특별시 강남구 테헤란로114길 16,135502,06175,,1,,127.066549540965,37.5085757328895
MA010120220808081513,이노비티,,N1,시설관리·임대,N105,여행사·보조,N10501,여행사,N75210,여행사업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990006,1,대지,999,6,서울특별시 강남구 대치동 999-6,116804166713,서울특별시 강남구 테헤란로108길,25,,1168010600109990007012107,대동빌딩,서울특별시 강남구 테헤란로108길 25,135502,06175,,5,,127.066571417333,37.5077377861732
MA010120220813168769,팍스마케티나,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990006,1,대지,999,6,서울특별시 강남구 대치동 999-6,116804166713,서울특별시 강남구 테헤란로108길,25,,1168010600109990007012107,대동빌딩,서울특별시 강남구 테헤란로108길 25,135502,06175,,5,,127.066571417333,37.5077377861732
MA0101202311A0038633,칼슨,코리아,G2,소매,G218,장식품 소매,G21801,예술품 소매업,G47841,예술품 및 골동품 소매업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990006,1,대지,999,6,서울특별시 강남구 대치동 999-6,116804166713,서울특별시 강남구 테헤란로108길,25,,1168010600109990007012107,대동빌딩,서울특별시 강남구 테헤란로108길 25,135502,06175,,5,,127.066571417333,37.5077377861732
MA0101202406A0587745,알에이비,,M1,과학·기술,M115,기타 전문 과학,M11502,번역/통역 서비스업,M73902,번역 및 통역 서비스업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990006,1,대지,999,6,서울특별시 강남구 대치동 999-6,116804166713,서울특별시 강남구 테헤란로108길,25,,1168010600109990007012107,대동빌딩,서울특별시 강남구 테헤란로108길 25,135502,06175,,,,127.066571417333,37.5077377861732
MA0101202306A0092798,변호사장보경법률사무소,,M1,과학·기술,M103,법무관련 ,M10301,변호사,M71101,변호사업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990006,1,대지,999,6,서울특별시 강남구 대치동 999-6,116804166713,서울특별시 강남구 테헤란로108길,25,,1168010600109990007012107,대동빌라,서울특별시 강남구 테헤란로108길 25,135502,06175,,5,,127.066571417333,37.5077377861732
MA010120220808041777,해봉정육,,G2,소매,G205,식료품 소매,G20503,정육점,G47212,육류 소매업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990006,1,대지,999,6,서울특별시 강남구 대치동 999-6,116804166713,서울특별시 강남구 테헤란로108길,25,,1168010600109990007012107,대동빌딩,서울특별시 강남구 테헤란로108길 25,135502,06175,,1,,127.066571417333,37.5077377861732
MA010120220811938829,에이크로스파트너스,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990006,1,대지,999,6,서울특별시 강남구 대치동 999-6,116804166713,서울특별시 강남구 테헤란로108길,25,,1168010600109990007012107,대동빌딩,서울특별시 강남구 테헤란로108길 25,135502,06175,,5,,127.066571417333,37.5077377861732
MA0101202212A0018727,아우라,코리아,G2,소매,G215,의약·화장품 소매,G21503,화장품 소매업,G47813,"화장품, 비누 및 방향제 소매업",11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990006,1,대지,999,6,서울특별시 강남구 대치동 999-6,116804166713,서울특별시 강남구 테헤란로108길,25,,1168010600109990007012107,,서울특별시 강남구 테헤란로108길 25,135502,06175,,5,,127.066571417333,37.5077377861732
MA0101202301A0026607,트러블슈터,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990006,1,대지,999,6,서울특별시 강남구 대치동 999-6,116804166713,서울특별시 강남구 테헤란로108길,25,,1168010600109990007012107,,서울특별시 강남구 테헤란로108길 25,135502,06175,,5,,127.066571417333,37.5077377861732
MA0101202301A0052861,하루노동법률사무소,,M1,과학·기술,M103,법무관련 ,M10307,공인노무사,M71109,기타 법무관련 서비스업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990006,1,대지,999,6,서울특별시 강남구 대치동 999-6,116804166713,서울특별시 강남구 테헤란로108길,25,,1168010600109990007012107,,서울특별시 강남구 테헤란로108길 25,135502,06175,,5,,127.066571417333,37.5077377861732
MA010120220811936673,리얼명품,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47414,셔츠 및 블라우스 소매업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990006,1,대지,999,6,서울특별시 강남구 대치동 999-6,116804166713,서울특별시 강남구 테헤란로108길,25,,1168010600109990007012107,대동빌딩,서울특별시 강남구 테헤란로108길 25,135502,06175,,,,127.066571417333,37.5077377861732
MA0101202303A0113522,제투스티앤씨,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990006,1,대지,999,6,서울특별시 강남구 대치동 999-6,116804166713,서울특별시 강남구 테헤란로108길,25,,1168010600109990007012107,,서울특별시 강남구 테헤란로108길 25,135502,06175,,5,,127.066571417333,37.5077377861732
MA010120220811930433,지성재무설계,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990006,1,대지,999,6,서울특별시 강남구 대치동 999-6,116804166713,서울특별시 강남구 테헤란로108길,25,,1168010600109990007012107,대동빌딩,서울특별시 강남구 테헤란로108길 25,135502,06175,,5,,127.066571417333,37.5077377861732
MA010120220806038757,테라인,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990006,1,대지,999,6,서울특별시 강남구 대치동 999-6,116804166713,서울특별시 강남구 테헤란로108길,25,,1168010600109990007012107,,서울특별시 강남구 테헤란로108길 25,135502,06175,,5,,127.066571417333,37.5077377861732
MA010120220811686822,제이에스엠에이,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990006,1,대지,999,6,서울특별시 강남구 대치동 999-6,116804166713,서울특별시 강남구 테헤란로108길,25,,1168010600109990007012107,대동빌딩,서울특별시 강남구 테헤란로108길 25,135502,06175,,5,,127.066571417333,37.5077377861732
MA010120220810296911,해봉,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990006,1,대지,999,6,서울특별시 강남구 대치동 999-6,116804166713,서울특별시 강남구 테헤란로108길,25,,1168010600109990007012107,대동빌딩,서울특별시 강남구 테헤란로108길 25,135502,06175,,1,,127.066571417333,37.5077377861732
MA010120220810236846,비씨엠파트너스,,M1,과학·기술,M105,광고,M10501,광고 대행업,M71310,광고 대행업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990006,1,대지,999,6,서울특별시 강남구 대치동 999-6,116804166713,서울특별시 강남구 테헤란로108길,25,,1168010600109990007012107,대동빌딩,서울특별시 강남구 테헤란로108길 25,135502,06175,,,,127.066571417333,37.5077377861732
MA010120220806688615,휴라모델에이전시,,N1,시설관리·임대,N104,고용 알선,N10402,임시/일용 인력 공급업,N75121,임시 및 일용 인력 공급업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990006,1,대지,999,6,서울특별시 강남구 대치동 999-6,116804166713,서울특별시 강남구 테헤란로108길,25,,1168010600109990007012107,대동빌딩,서울특별시 강남구 테헤란로108길 25,135502,06175,,5,,127.066571417333,37.5077377861732
MA010120220810055377,아이티119,,S2,수리·개인,S201,컴퓨터 수리,S20101,컴퓨터/노트북/프린터 수리업,S95110,컴퓨터 및 주변 기기 수리업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990006,1,대지,999,6,서울특별시 강남구 대치동 999-6,116804166713,서울특별시 강남구 테헤란로108길,25,,1168010600109990007012107,대동빌딩,서울특별시 강남구 테헤란로108길 25,135502,06175,,5,,127.066571417333,37.5077377861732
MA010120220809758438,이음건축파트너스,,M1,과학·기술,M109,기술 서비스,M10901,건축 설계 및 관련 서비스업,M72111,건축 설계 및 관련 서비스업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990006,1,대지,999,6,서울특별시 강남구 대치동 999-6,116804166713,서울특별시 강남구 테헤란로108길,25,,1168010600109990007012107,대동빌딩,서울특별시 강남구 테헤란로108길 25,135502,06175,,5,,127.066571417333,37.5077377861732
MA010120220809083875,더치앤빈,삼성2호점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990002,1,대지,999,2,서울특별시 강남구 대치동 999-2,116804166716,서울특별시 강남구 테헤란로114길,20,,1168010600109990002012074,,서울특별시 강남구 테헤란로114길 20,135502,06175,,1,,127.066764243088,37.5083593706123
MA010120220807787269,커피진심베이커리,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990002,1,대지,999,2,서울특별시 강남구 대치동 999-2,116804166716,서울특별시 강남구 테헤란로114길,20,,1168010600109990002012074,,서울특별시 강남구 테헤란로114길 20,135502,06175,,1,,127.066764243088,37.5083593706123
MA010120220808322336,비스타인터내셔널,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990002,1,대지,999,2,서울특별시 강남구 대치동 999-2,116804166716,서울특별시 강남구 테헤란로114길,20,,1168010600109990002012074,,서울특별시 강남구 테헤란로114길 20,135502,06175,,,,127.066764243088,37.5083593706123
MA010120220806664640,세븐대치삼화점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990002,1,대지,999,2,서울특별시 강남구 대치동 999-2,116804166716,서울특별시 강남구 테헤란로114길,20,,1168010600109990002012074,,서울특별시 강남구 테헤란로114길 20,135502,06175,,1,,127.066764243088,37.5083593706123
MA010120220808404467,세븐대치삼화점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990002,1,대지,999,2,서울특별시 강남구 대치동 999-2,116804166716,서울특별시 강남구 테헤란로114길,20,,1168010600109990002012074,,서울특별시 강남구 테헤란로114길 20,135502,06175,,1,,127.066764243088,37.5083593706123
MA010120220812424444,드라이빙존운전면허,강남시험장점,P1,교육,P106,기타 교육,P10623,운전학원,P85661,운전학원,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990002,1,대지,999,2,서울특별시 강남구 대치동 999-2,116804166716,서울특별시 강남구 테헤란로114길,20,,1168010600109990002012074,,서울특별시 강남구 테헤란로114길 20,135502,06175,,1,,127.066764243088,37.5083593706123
MA010120220814098726,유알플러스파트너즈,,M1,과학·기술,M112,전문 디자인,M11201,인테리어 디자인업,M73201,인테리어 디자인업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990002,1,대지,999,2,서울특별시 강남구 대치동 999-2,116804166716,서울특별시 강남구 테헤란로114길,20,,1168010600109990002012074,,서울특별시 강남구 테헤란로114길 20,135502,06175,,,,127.066764243088,37.5083593706123
MA0101202311A0034693,드라이빙존운전면허직영,본점,P1,교육,P106,기타 교육,P10623,운전학원,P85661,운전학원,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990005,1,대지,999,5,서울특별시 강남구 대치동 999-5,116804166716,서울특별시 강남구 테헤란로114길,26,,1168010600109990005012098,,서울특별시 강남구 테헤란로114길 26,135502,06175,,2,,127.066831767009,37.5079809104471
MA010120220812261400,케이엘디자인,,M1,과학·기술,M112,전문 디자인,M11201,인테리어 디자인업,M73201,인테리어 디자인업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990005,1,대지,999,5,서울특별시 강남구 대치동 999-5,116804166716,서울특별시 강남구 테헤란로114길,26,,1168010600109990005012098,두원빌딩,서울특별시 강남구 테헤란로114길 26,135502,06175,,3,,127.066831767009,37.5079809104471
MA010120220813708571,네모오징어,삼성역점,I2,음식,I201,한식,I20112,해산물 구이/찜,I56114,한식 해산물 요리 전문점,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109990005,1,대지,999,5,서울특별시 강남구 대치동 999-5,116804166716,서울특별시 강남구 테헤란로114길,26,,1168010600109990005012098,,서울특별시 강남구 테헤란로114길 26,135502,06175,,1,,127.066831767009,37.5079809104471
MA010120220814305869,리빙파워,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600110040000,1,대지,1004,,서울특별시 강남구 대치동 1004,116804166716,서울특별시 강남구 테헤란로114길,38,,1168010600110040000000001,동일타워,서울특별시 강남구 테헤란로114길 38,135851,06176,,14,,127.067000654367,37.5071248602044
MA010120220809788682,재산,,M1,과학·기술,M115,기타 전문 과학,M11504,사업/무형 재산권 중개업,M73903,사업 및 무형 재산권 중개업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600110040000,1,대지,1004,,서울특별시 강남구 대치동 1004,116804166716,서울특별시 강남구 테헤란로114길,38,,1168010600110040000000001,동일타워,서울특별시 강남구 테헤란로114길 38,135851,06176,,18,,127.067000654367,37.5071248602044
MA0106202201A0152391,빌텍,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101540017,1,대지,154,17,서울특별시 강남구 삼성동 154-17,116804166436,서울특별시 강남구 삼성로96길,23,,1168010500101540017016777,,서울특별시 강남구 삼성로96길 23,135879,06167,,,,127.05766026013,37.5093282403926
MA0101202409A0139026,선한세무회계,,M1,과학·기술,M104,회계·세무,M10402,세무사,M71202,세무사업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,매직킹덤빌딩,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202409A0147866,이지글로벌,,N1,시설관리·임대,N105,여행사·보조,N10501,여행사,N75210,여행사업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202409A0191346,앤티파이,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,매직킹덤빌딩,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202409A0089557,행정사사무소비결,,M1,과학·기술,M103,법무관련 ,M10306,행정사,M71109,기타 법무관련 서비스업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202604A0036485,밀리,코리아,M1,과학·기술,M115,기타 전문 과학,M11504,사업/무형 재산권 중개업,M73903,사업 및 무형 재산권 중개업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,매직킹덤빌딩,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202511A0014805,세이블리잉글리쉬,삼성역점,P1,교육,P107,교육 지원,P10701,교육컨설팅업,P85701,교육관련 자문 및 평가업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,매직킹덤빌딩,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202603A0046027,어반부티강,남지점,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47414,셔츠 및 블라우스 소매업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,매직킹덤빌딩,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202512A0043941,슈마무,,M1,과학·기술,M105,광고,M10501,광고 대행업,M71310,광고 대행업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,호매직킹덤빌딩,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202512A0028087,퀸트로직,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202603A0030890,어센드라움,,P1,교육,P106,기타 교육,P10629,그 외 기타 교육기관,P85699,그 외 기타 분류 안된 교육기관,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,매직킹덤빌딩,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202511A0006054,아웃랜디시,코리아,M1,과학·기술,M105,광고,M10501,광고 대행업,M71310,광고 대행업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,에스,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202507A0042381,뉴이너리,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,매직킹덤빌딩,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202508A0036737,크레아스페이스,,G2,소매,G218,장식품 소매,G21802,기념품점,G47842,"기념품, 관광 민예품 및 장식용품 소매업",11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,매직킹덤빌딩,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
